ab    1	1	ba    0	-1
t_a	10.1	t_b	10.9	k_1	0.12	k_2	0.13	k_3	0.09	k_4	0.11	alpha	10.1
初始值:	0
A:
0.848858	0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.848858	
0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.00803492	0.848858	0.00803492	0.848858	0.00803492	
0.848858	0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.830092	0.00912642	0.00803492	0.848858	0.00803492	0.848858	
0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.00915859	0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.00912642	0.830092	0.00803492	0.848858	0.00803492	
0.848858	0.00803492	0.848858	0.00803492	0.00803492	0.829496	0.00803492	0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.00803492	0.829496	0.00803492	0.00803492	
0.00803492	0.848858	0.00803492	0.00915859	0.829496	0.00803492	0.829496	0.00915859	0.00803492	0.848858	0.00803492	0.00885848	0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.00915859	0.00803492	0.848858	
0.848858	0.00803492	0.848858	0.00803492	0.00803492	0.829496	0.00803492	0.00803492	0.848858	0.00803492	0.00880918	0.82171	0.00803492	0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.848858	0.00803492	
0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.00915859	0.00803492	0.848858	0.00803492	0.830486	0.00910507	0.00803492	0.848858	0.00803492	0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.848858	
0.848858	0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.009095	0.830672	0.00803492	0.848858	0.00803492	0.00803492	0.848858	0.00803492	0.848858	0.00803492	
0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.848858	0.00803492	0.830074	0.0091274	0.00803492	0.848858	0.00803492	0.829496	0.00915859	0.00803492	0.848858	0.00803492	0.00803492	
